Date,Open,High,Low,Close    Close price adjusted for splits.,Adj Close    Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,Volume
Oct 18 2019,22821.4453,23207.0,22821.4453,23207.0,23207.0,-
Oct 17 2019,22739.9551,23207.0,22739.9551,23207.0,23207.0,-
Oct 16 2019,22800.8242,23207.0,22800.8242,23207.0,23207.0,-
Oct 15 2019,23207.0,23207.0,22845.8574,23207.0,23207.0,-
Oct 14 2019,22858.6191,23207.0,22849.1113,22842.7734,22842.7734,-
Oct 11 2019,23207.0,23207.0,22834.3008,23207.0,23207.0,-
Oct 10 2019,22856.5,23207.0,22838.0996,23207.0,23207.0,-
Oct 9 2019,22892.5996,23207.0,22862.8008,23207.0,23207.0,-
Oct 8 2019,22849.5,23207.0,22827.4004,23207.0,23207.0,-
Oct 7 2019,22848.0,23207.0,22826.5,22855.1992,22855.1992,-
Oct 4 2019,22799.0996,23207.0,22799.0996,23207.0,23207.0,-
Oct 3 2019,22755.3008,23207.0,22753.3008,22756.0,22756.0,-
Oct 2 2019,22757.5,22839.6992,22752.3008,22764.9004,22764.9004,-
Oct 1 2019,22881.8008,23166.5,22787.5996,23207.0,23207.0,-
Sep 30 2019,22833.5,23207.0,22833.5,22835.0996,22835.0996,-
Sep 27 2019,22849.8008,23207.0,22839.1992,23207.0,23207.0,-
Sep 26 2019,22931.4004,23207.0,22828.0,23207.0,23207.0,-
Sep 25 2019,22787.3008,23207.0,22787.3008,23207.0,23207.0,-
Sep 24 2019,22819.6992,23207.0,22819.6992,23207.0,23207.0,-
Sep 23 2019,22894.0996,23207.0,22850.0,23207.0,23207.0,-
Sep 20 2019,22893.9004,23207.0,22893.9004,23207.0,23207.0,-
Sep 19 2019,22879.0,23207.0,22854.8008,23207.0,23207.0,-
Sep 18 2019,23207.0,23207.0,22853.8008,23207.0,23207.0,-
Sep 17 2019,22927.9004,23207.0,22927.9004,23207.0,23207.0,-
Sep 16 2019,22864.3008,23207.0,22864.3008,23207.0,23207.0,-
Sep 13 2019,22773.4004,23207.0,22773.4004,23207.0,23207.0,-
Sep 12 2019,22823.4004,23207.0,22823.4004,23207.0,23207.0,-
Sep 11 2019,22817.8008,23207.0,22817.8008,23207.0,23207.0,-
Sep 10 2019,22794.6992,23207.0,22794.6992,23207.0,23207.0,-
Sep 9 2019,22857.0,23207.0,22857.0,22626.5,22626.5,-
Sep 6 2019,22881.5996,23207.0,22848.9004,23207.0,23207.0,-
Sep 5 2019,22799.5,23207.0,22799.5,23207.0,23207.0,-
Sep 4 2019,22762.3008,23207.0,22762.3008,23207.0,23207.0,-
Sep 3 2019,22827.5996,23207.0,22827.5996,23207.0,23207.0,-
Sep 2 2019,22923.8008,23207.0,22813.6992,23207.0,23207.0,-
Aug 30 2019,22870.8008,23207.0,22870.8008,23207.0,23207.0,-
Aug 29 2019,22860.1992,23207.0,22860.1992,23207.0,23207.0,-
Aug 28 2019,22872.3008,23207.0,22872.3008,23207.0,23207.0,-
Aug 27 2019,22878.9004,23207.0,22836.5,23207.0,23207.0,-
Aug 26 2019,22656.5,23207.0,22656.5,22459.9004,22459.9004,-
Aug 23 2019,22812.9004,23207.0,22812.9004,23207.0,23207.0,-
Aug 22 2019,22863.8008,23207.0,22850.5996,23207.0,23207.0,-
Aug 21 2019,22810.9004,23207.0,22810.9004,23207.0,23207.0,-
Aug 20 2019,22896.5,23207.0,22844.6992,23207.0,23207.0,-
Aug 19 2019,22820.3008,23207.0,22820.3008,23207.0,23207.0,-
Aug 16 2019,22938.4004,23207.0,22844.5996,23207.0,23207.0,-
Aug 15 2019,22921.8008,23207.0,22845.9004,23207.0,23207.0,-
Aug 14 2019,22931.1992,23207.0,22841.9004,23207.0,23207.0,-
Aug 13 2019,22805.9004,23207.0,22805.9004,23207.0,23207.0,-
Aug 12 2019,22844.0996,23207.0,22844.0996,23207.0,23207.0,-
Aug 9 2019,23207.0,23207.0,22855.9004,23207.0,23207.0,-
Aug 8 2019,22818.9004,23207.0,22818.9004,23207.0,23207.0,-
Aug 7 2019,22892.5,23207.0,22851.9004,23207.0,23207.0,-
Aug 6 2019,22767.0996,23220.0,22767.0996,23207.0,23207.0,-
Aug 5 2019,22836.8008,23234.0,22836.8008,23207.0,23207.0,-
Aug 2 2019,22748.0996,23207.0,22748.0996,23207.0,23207.0,-
Aug 1 2019,23028.5996,23207.0,22847.0996,23207.0,23207.0,-
Jul 31 2019,22822.4004,23207.0,22822.4004,23207.0,23207.0,-
Jul 30 2019,22813.5996,23207.0,22813.5996,23207.0,23207.0,-
Jul 29 2019,22855.1992,23207.0,22855.1992,23176.5,23176.5,-
Jul 26 2019,22841.5,23176.5,22841.5,23175.0996,23175.0996,-
Jul 25 2019,22885.9004,23177.0,22885.9004,23175.0,23175.0,-
Jul 24 2019,22914.9004,23189.9004,22914.9004,23175.0,23175.0,-
Jul 23 2019,22890.8008,23180.0,22890.8008,23192.5,23192.5,-
Jul 22 2019,22933.3008,23205.0,22933.3008,22901.0996,22901.0996,-
Jul 19 2019,22762.5996,23212.0,22762.5996,23179.8008,23179.8008,-
Jul 18 2019,22828.3008,23183.5,22828.3008,23167.5,23167.5,-
Jul 17 2019,22867.3008,23167.5,22849.0996,23166.0,23166.0,-
Jul 16 2019,22881.0996,23166.0,22848.4004,23166.5,23166.5,-
Jul 15 2019,22822.0996,23166.5,22822.0996,23202.5,23202.5,-
Jul 12 2019,22892.0,23202.5,22845.8008,23202.5,23202.5,-
Jul 11 2019,22778.4004,23202.5,22778.4004,23202.5,23202.5,-
Jul 10 2019,22869.0996,23202.5,22862.6992,23202.5,23202.5,-
Jul 9 2019,22889.4004,23202.5,22874.1992,23202.5,23202.5,-
Jul 8 2019,22953.5,23202.5,22889.5,23202.5,23202.5,-
Jul 5 2019,22896.6992,23202.5,22883.0,23215.0,23215.0,-
Jul 4 2019,22918.5,23215.0,22898.6992,23215.0,23215.0,-
Jul 3 2019,22903.0,23215.0,22895.1992,22901.3008,22901.3008,-
Jul 2 2019,23008.9004,23205.0,22909.9004,22997.5996,22997.5996,-
Jul 1 2019,22997.9004,23225.0,22880.1992,23275.0,23275.0,-
Jun 28 2019,22975.5996,23285.0,22975.5996,23280.0,23280.0,-
Jun 27 2019,22939.3008,23280.0,22939.3008,23270.0,23270.0,-
Jun 26 2019,22979.9004,23275.0,22954.9004,23272.5996,23272.5996,-
Jun 25 2019,22922.0996,23272.5996,22908.1992,23262.5,23262.5,-
Jun 24 2019,22786.3008,23265.0,22778.1992,22876.5,22876.5,-
Jun 21 2019,22964.8008,23255.0,22938.4004,23265.0,23265.0,-
Jun 20 2019,22901.0996,23267.5,22901.0996,23300.0,23300.0,-
Jun 19 2019,22985.0,23300.0,22985.0,23301.0,23301.0,-
Jun 18 2019,22984.0,23310.0,22984.0,23315.0,23315.0,-
Jun 17 2019,23078.6992,23315.0,22993.5996,23034.5,23034.5,-
Jun 14 2019,22981.5,23300.0,22981.5,23285.0,23285.0,-
Jun 13 2019,23023.0996,23285.0,22959.0996,23285.5,23285.5,-
Jun 12 2019,22957.0,23285.9004,22957.0,23330.0,23330.0,-
Jun 11 2019,22989.8008,23365.0,22989.8008,23330.0,23330.0,-
Jun 10 2019,22929.0996,23330.0,22929.0996,23362.0,23362.0,-
Jun 7 2019,22962.8008,23365.0,22962.8008,23368.0,23368.0,-
Jun 6 2019,23124.1992,23376.0,23124.1992,23375.0,23375.0,-
Jun 5 2019,23054.5,23379.0996,23054.5,23362.5,23362.5,-
Jun 4 2019,22910.5996,23370.0,22910.5996,23359.5,23359.5,-
Jun 3 2019,22997.3008,23359.5,22997.3008,22945.9004,22945.9004,-
May 31 2019,23074.3008,23377.5,23060.9004,23382.6992,23382.6992,-
May 30 2019,23092.3008,23385.0,23056.9004,23367.5,23367.5,-
May 29 2019,23080.5996,23375.0,23062.0996,23087.1992,23087.1992,-
May 28 2019,23028.6992,23360.0,23028.6992,23355.0,23355.0,-
May 27 2019,22989.3008,23355.0,22989.3008,22990.1992,22990.1992,-
May 24 2019,22931.0996,23356.3008,22931.0996,23354.0,23354.0,-
May 23 2019,23046.3008,23354.0,23030.6992,23048.5996,23048.5996,-
May 21 2019,23021.8008,23356.5,23021.8008,23372.5,23372.5,-
May 20 2019,23039.9004,23372.5,23039.9004,23357.5,23357.5,-
May 17 2019,23019.6992,23357.5,23019.6992,23272.6992,23272.6992,-
May 16 2019,22943.9004,23275.0,22943.9004,23290.0,23290.0,-
May 15 2019,23075.4004,23290.0,22970.3008,23345.0,23345.0,-
May 14 2019,22978.0996,23345.0,22978.0996,23294.0,23294.0,-
May 13 2019,22990.5996,23294.0,22974.5,23312.5,23312.5,-
May 10 2019,22986.6992,23312.5,22986.6992,23365.0,23365.0,-
May 9 2019,23023.0,23365.0,23023.0,23332.5,23332.5,-
May 8 2019,22955.1992,23332.5,22955.1992,23260.0,23260.0,-
May 7 2019,22917.5996,23260.0,22917.5996,23246.5,23246.5,-
May 6 2019,22827.0,23246.5,22827.0,23217.5,23217.5,-
May 3 2019,22970.4004,23222.5,22895.0996,23235.0,23235.0,-
May 2 2019,22954.0,23235.0,22903.6992,23243.8008,23243.8008,-
May 1 2019,22922.1992,23243.8008,22922.1992,23255.0,23255.0,-
Apr 30 2019,22866.5,23255.0,22866.5,23254.9004,23254.9004,-
Apr 29 2019,22906.3008,23252.3008,22906.3008,22876.3008,22876.3008,-
Apr 26 2019,22854.6992,23260.3008,22854.6992,23185.0,23185.0,-
Apr 25 2019,22974.3008,23185.0,22867.5,23182.8008,23182.8008,-
Apr 24 2019,22920.5,23182.8008,22920.5,23182.5,23182.5,-
Apr 23 2019,22838.9004,23182.5,22838.9004,22868.4004,22868.4004,-
Apr 22 2019,22868.4004,22868.4004,22868.4004,23177.5,23177.5,-
Apr 19 2019,22884.4004,23177.5,22884.4004,23168.5,23168.5,-
Apr 18 2019,22869.6992,23172.0,22869.6992,23163.5,23163.5,-
Apr 17 2019,22878.0996,23163.5,22851.1992,23167.5,23167.5,-
Apr 16 2019,22857.3008,23167.5,22848.5,23164.5,23164.5,-
Apr 15 2019,22866.5996,23164.5,22843.9004,22833.1992,22833.1992,-
Apr 12 2019,22891.0996,23198.0,22835.9004,23198.0,23198.0,-
Apr 11 2019,22845.0,23198.0,22845.0,23198.0,23198.0,-
Apr 10 2019,22869.6992,23198.0,22869.6992,23198.0,23198.0,-
Apr 9 2019,22818.3008,23198.0,22818.3008,23198.0,23198.0,-
Apr 8 2019,22864.1992,23198.0,22864.1992,23198.0,23198.0,-
Apr 5 2019,22854.3008,23198.0,22854.3008,23198.0,23198.0,-
Apr 4 2019,22841.1992,23198.0,22841.1992,23198.0,23198.0,-
Apr 3 2019,22835.0,23198.0,22835.0,23198.0,23198.0,-
Apr 2 2019,22899.6992,23198.0,22839.9004,23198.0,23198.0,-
Apr 1 2019,22861.3008,23198.0,22845.9004,23198.0,23198.0,-
Mar 29 2019,23198.0,23198.0,22829.0,23198.0,23198.0,-
Mar 28 2019,22909.0996,23198.0,22846.0,23198.0,23198.0,-
Mar 27 2019,22938.5,23198.0,22938.5,23198.0,23198.0,-
Mar 26 2019,22828.9004,23198.0,22828.9004,23198.0,23198.0,-
Mar 25 2019,22861.0,23198.0,22861.0,22803.8008,22803.8008,-
Mar 22 2019,22894.0996,23198.0,22848.0996,23198.0,23198.0,-
Mar 21 2019,22709.5996,23182.5,22709.5996,23198.0,23198.0,-
Mar 20 2019,22873.9004,23175.0,22873.9004,23198.0,23198.0,-
Mar 19 2019,22890.0996,23198.0,22890.0996,23198.0,23198.0,-
Mar 18 2019,22841.0996,23198.0,22841.0996,23198.0,23198.0,-
Mar 15 2019,22836.5996,23167.9004,22836.5996,23198.0,23198.0,-
Mar 14 2019,22794.3008,23198.0,22794.3008,23198.0,23198.0,-
Mar 13 2019,22772.5,23198.0,22772.5,23198.0,23198.0,-
Mar 12 2019,22810.5996,23198.0,22810.5996,23198.0,23198.0,-
Mar 11 2019,22818.1992,23198.0,22818.1992,22793.6992,22793.6992,-
Mar 8 2019,23084.3008,23198.0,23084.3008,23198.0,23198.0,-
Mar 7 2019,22826.5,23170.0,22826.5,23198.0,23198.0,-
Mar 6 2019,23165.5,23165.6992,23159.1992,23198.0,23198.0,-
Mar 5 2019,22844.0996,23170.0,22844.0996,23198.0,23198.0,-
Mar 4 2019,22882.4004,23198.0,22882.4004,23198.0,23198.0,-
Mar 1 2019,22943.8008,23168.0,22943.8008,23198.0,23198.0,-
Feb 28 2019,23198.0,23198.0,23135.0996,23198.0,23198.0,-
Feb 27 2019,23203.0,23203.0,23160.5996,23203.0,23203.0,-
Feb 26 2019,22870.0,23203.0,22851.0,23203.0,23203.0,-
Feb 25 2019,22840.0,23203.0,22840.0,22851.5,22851.5,-
Feb 22 2019,23179.0,23203.0,23145.0,23203.0,23203.0,-
Feb 21 2019,22832.3008,23203.0,22832.3008,23203.0,23203.0,-
Feb 20 2019,22710.5996,23203.0,22710.5996,23203.0,23203.0,-
Feb 19 2019,22897.1992,23203.0,22853.0,23203.0,23203.0,-
Feb 18 2019,22785.5,23203.0,22785.5,23203.0,23203.0,-
Feb 15 2019,22799.4004,23203.0,22799.4004,23203.0,23203.0,-
Feb 14 2019,22977.3008,23203.0,22852.6992,23203.0,23203.0,-
Feb 13 2019,23175.0,23203.0,23162.5,23203.0,23203.0,-
Feb 12 2019,22935.6992,23203.0,22850.1992,23203.0,23203.0,-
Feb 11 2019,22882.9004,23203.0,22882.9004,22862.6992,22862.6992,-
Feb 8 2019,22830.1992,23203.0,22830.1992,23203.0,23203.0,-
Feb 7 2019,22896.6992,23203.0,22896.6992,23203.0,23203.0,-
Feb 6 2019,23172.5,23203.0,22852.5,23203.0,23203.0,-
Feb 5 2019,22890.1992,23203.0,22890.1992,23203.0,23203.0,-
Feb 4 2019,22884.0,23203.0,22884.0,23203.0,23203.0,-
Feb 1 2019,22928.8008,23203.0,22864.6992,23203.0,23203.0,-
Jan 31 2019,23203.0,23203.0,23164.0996,23194.0,23194.0,-
Jan 30 2019,22850.6992,23194.0,22846.4004,23194.0,23194.0,-
Jan 29 2019,22804.9004,23194.0,22804.9004,23194.0,23194.0,-
Jan 28 2019,22710.1992,23194.0,22710.1992,22733.1992,22733.1992,-
Jan 25 2019,23162.0,23194.0,22841.4004,23194.0,23194.0,-
Jan 24 2019,22800.1992,23194.0,22800.1992,23194.0,23194.0,-
Jan 23 2019,22833.4004,23194.0,22833.4004,23194.0,23194.0,-
Jan 22 2019,22848.4004,23194.0,22847.3008,23194.0,23194.0,-
Jan 21 2019,22910.8008,23194.0,22858.5,23194.0,23194.0,-
Jan 18 2019,22859.0,23194.0,22855.0,23194.0,23194.0,-
Jan 17 2019,22807.4004,23194.0,22807.4004,23194.0,23194.0,-
Jan 16 2019,22895.0996,23194.0,22842.9004,23194.0,23194.0,-
Jan 15 2019,23164.5,23194.0,22863.5,23194.0,23194.0,-
Jan 14 2019,22990.5996,23194.0,22850.3008,23194.0,23194.0,-
Jan 11 2019,23194.0,23194.0,22849.9004,23194.0,23194.0,-
Jan 10 2019,22653.0996,23169.5996,22653.0996,23194.0,23194.0,-
Jan 9 2019,22869.3008,23194.0,22869.3008,23194.0,23194.0,-
Jan 8 2019,22795.0,23194.0,22795.0,23194.0,23194.0,-
Jan 7 2019,22854.0996,23194.0,22831.6992,23194.0,23194.0,-
Jan 4 2019,23194.0,23194.0,23160.5,23194.0,23194.0,-
Jan 3 2019,23194.0,23194.0,23159.5,23194.0,23194.0,-
Jan 2 2019,23172.6992,23194.0,23158.5,23194.0,23194.0,-
Jan 1 2019,22789.9004,23172.6992,22789.9004,23160.0,23160.0,-
Dec 31 2018,22885.9004,23200.4004,22855.6992,23194.0,23194.0,-
Dec 28 2018,23231.0,23231.0,22850.0,23187.5,23187.5,-
Dec 27 2018,22984.4004,23243.0,22860.5996,23243.0,23243.0,-
Dec 26 2018,22913.4004,23243.5,22913.4004,23243.5,23243.5,-
Dec 25 2018,22895.6992,23244.0,22895.6992,22939.9004,22939.9004,-
Dec 24 2018,23026.9004,23244.0,22939.9004,23248.5,23248.5,-
Dec 21 2018,22987.6992,23248.5,22932.0,23267.5,23267.5,-
Dec 20 2018,22997.3008,23273.0996,22963.3008,23278.5,23278.5,-
Dec 19 2018,22990.0996,23278.5,22990.0996,23285.5,23285.5,-
Dec 18 2018,22974.4004,23288.0,22974.4004,23284.0,23284.0,-
Dec 17 2018,22889.5996,23284.0,22889.5996,23253.0,23253.0,-
Dec 14 2018,22972.6992,23265.0,22925.8008,23255.0,23255.0,-
Dec 13 2018,22881.5,23268.5996,22881.5,23268.0996,23268.0996,-
Dec 12 2018,23079.5,23284.9004,23079.5,23270.0,23270.0,-
Dec 11 2018,23062.0996,23270.0,22945.8008,23271.0,23271.0,-
Dec 10 2018,22904.0,23271.0,22904.0,23277.5,23277.5,-
Dec 7 2018,22908.5996,23297.5,22908.5996,23297.5,23297.5,-
Dec 6 2018,22968.8008,23298.0,22968.8008,23270.0,23270.0,-
Dec 5 2018,23043.6992,23277.0,22959.6992,23257.5,23257.5,-
Dec 4 2018,22908.1992,23267.5,22908.1992,23267.5,23267.5,-
Dec 3 2018,23033.9004,23267.5,22953.5,23074.9004,23074.9004,-
Nov 30 2018,22927.9004,23290.5,22927.9004,23292.5,23292.5,-
Nov 29 2018,22806.3008,23295.3008,22806.3008,23301.0,23301.0,-
Nov 28 2018,23057.1992,23312.5,22975.3008,23312.5,23312.5,-
Nov 27 2018,23062.5996,23312.5,22991.6992,23306.0,23306.0,-
Nov 26 2018,23035.5996,23306.0,22982.6992,23021.4004,23021.4004,-
Nov 23 2018,23028.0996,23327.5,23001.0,23318.0,23318.0,-
Nov 22 2018,23032.3008,23318.0,23003.8008,23318.0,23318.0,-
Nov 21 2018,23119.0,23318.0,23000.8008,23302.0,23302.0,-
Nov 20 2018,22911.1992,23302.0,22911.1992,23276.5,23276.5,-
Nov 19 2018,22788.0,23276.5,22788.0,22771.3008,22771.3008,-
Nov 16 2018,22912.4004,23274.0,22912.4004,23274.0,23274.0,-
Nov 15 2018,22867.3008,23313.5996,22867.3008,23278.5996,23278.5996,-
Nov 14 2018,22851.5,23282.4004,22851.5,23280.0,23280.0,-
Nov 13 2018,23014.5996,23280.0,22953.4004,23267.5,23267.5,-
Nov 12 2018,22998.1992,23267.5,22937.8008,23260.0,23260.0,-
Nov 9 2018,23059.9004,23289.1992,22947.5996,23289.1992,23289.1992,-
Nov 8 2018,23093.1992,23289.1992,23093.1992,23295.0,23295.0,-
Nov 7 2018,22854.3008,23307.4004,22854.3008,23291.0,23291.0,-
Nov 6 2018,22882.4004,23300.0,22882.4004,23300.0,23300.0,-
Nov 5 2018,23086.5,23300.0,23086.5,23307.0,23307.0,-
Nov 2 2018,22983.4004,23307.0,22983.4004,23308.4004,23308.4004,-
Nov 1 2018,23024.3008,23311.0996,22990.6992,23311.0996,23311.0996,-
Oct 31 2018,23000.9004,23312.1992,22995.5,23310.0,23310.0,-
Oct 30 2018,23030.1992,23309.3008,22981.0996,23310.5,23310.5,-
Oct 29 2018,22920.1992,23310.5,22900.6992,22898.5996,22898.5996,-
Oct 26 2018,23061.5996,23321.0,23012.0996,23320.0,23320.0,-
Oct 25 2018,23025.0996,23320.5996,23025.0996,23321.5996,23321.5996,-
Oct 24 2018,22994.6992,23328.1992,22994.6992,23313.5,23313.5,-
Oct 23 2018,23076.5996,23313.5,23011.6992,23313.5,23313.5,-
Oct 22 2018,22905.0996,23313.5,22905.0996,23311.8008,23311.8008,-
Oct 19 2018,23127.8008,23316.5,23127.8008,23312.5,23312.5,-
Oct 18 2018,23090.6992,23312.5,23001.3008,23310.0,23310.0,-
Oct 17 2018,22997.4004,23314.4004,22997.4004,23304.0,23304.0,-
Oct 16 2018,23019.0,23304.0,22994.0996,23297.5,23297.5,-
Oct 15 2018,23060.6992,23297.5,22997.6992,23310.5,23310.5,-
Oct 12 2018,22967.9004,23311.0,22967.9004,23311.0,23311.0,-
Oct 11 2018,22944.5,23311.0,22944.5,23316.0,23316.0,-
Oct 10 2018,22899.0996,23316.0,22899.0996,23321.5,23321.5,-
Oct 9 2018,22959.9004,23321.5,22959.9004,23317.5,23317.5,-
Oct 8 2018,22934.3008,23317.5,22934.3008,22910.4004,22910.4004,-
Oct 5 2018,22968.0996,23311.0,22968.0996,23311.5,23311.5,-
Oct 4 2018,23149.5,23311.5,23005.5996,23307.5,23307.5,-
Oct 3 2018,22915.0,23307.5,22915.0,23292.5,23292.5,-
Oct 2 2018,23048.1992,23292.5,22961.9004,23296.0,23296.0,-
Oct 1 2018,22935.0996,23296.0,22935.0996,23292.5,23292.5,-
Sep 28 2018,23169.9004,23292.5,22988.0996,23312.5,23312.5,-
Sep 27 2018,23015.5996,23312.5,23015.5996,23313.5,23313.5,-
Sep 26 2018,23003.4004,23313.5,23003.4004,23310.5,23310.5,-
Sep 25 2018,23018.9004,23310.5,23005.4004,23024.6992,23024.6992,-
Sep 24 2018,23018.0,23303.0,22994.5996,22978.9004,22978.9004,-
Sep 21 2018,22873.6992,23298.5,22873.6992,23287.5,23287.5,-
Sep 20 2018,22996.0996,23287.5,22990.3008,23272.5,23272.5,-
Sep 19 2018,22947.8008,23272.5,22947.8008,23246.5,23246.5,-
Sep 18 2018,22935.9004,23246.5,22930.8008,23256.5,23256.5,-
Sep 17 2018,23060.4004,23256.5,22956.9004,23213.5,23213.5,-
Sep 14 2018,22792.0996,23213.5,22792.0996,23242.0,23242.0,-
Sep 13 2018,22845.8008,23242.0,22845.8008,23245.4004,23245.4004,-
Sep 12 2018,22917.3008,23246.0,22917.3008,23249.1992,23249.1992,-
Sep 11 2018,22922.0996,23257.3008,22922.0996,23267.5,23267.5,-
Sep 10 2018,23089.4004,23280.3008,23089.4004,23291.5,23291.5,-
Sep 7 2018,22983.3008,23291.5,22983.3008,23279.5,23279.5,-
Sep 6 2018,22888.6992,23279.5,22888.6992,23279.0,23279.0,-
Sep 5 2018,22914.8008,23279.0,22914.8008,23289.9004,23289.9004,-
Sep 4 2018,22965.5,23289.9004,22965.5,23271.0,23271.0,-
Sep 3 2018,23093.1992,23271.0,23093.1992,23279.0,23279.0,-
Aug 31 2018,23025.6992,23279.0,23025.6992,23268.0,23268.0,-
Aug 30 2018,22868.0996,23268.0,22868.0996,23266.0,23266.0,-
Aug 29 2018,22965.5,23266.0,22965.5,23261.5,23261.5,-
Aug 28 2018,22805.5996,23261.5,22805.5996,23259.0,23259.0,-
Aug 27 2018,22828.3008,23259.0,22828.3008,22872.4004,22872.4004,-
Aug 24 2018,23027.9004,23267.5,22954.4004,23247.0,23247.0,-
Aug 23 2018,22939.6992,23247.0,22939.6992,23240.0,23240.0,-
Aug 22 2018,22816.9004,23241.5,22816.9004,23234.0,23234.0,-
Aug 21 2018,22760.1992,23234.0,22760.1992,23238.0,23238.0,-
Aug 20 2018,22841.5,23238.0,22841.5,23259.0,23259.0,-
Aug 17 2018,22943.9004,23259.0,22936.5996,23278.0,23278.0,-
Aug 16 2018,22909.3008,23278.0,22909.3008,23277.5,23277.5,-
Aug 15 2018,23085.0996,23277.5,22963.9004,23280.0,23280.0,-
Aug 14 2018,22919.9004,23280.0,22919.9004,23280.0,23280.0,-
Aug 13 2018,23065.0996,23280.0,23065.0996,23242.0,23242.0,-
Aug 10 2018,23070.0,23242.0,22926.5,23242.5,23242.5,-
Aug 9 2018,22908.0996,23284.0,22908.0996,23249.0,23249.0,-
Aug 8 2018,22946.3008,23249.0,22946.3008,23268.0,23268.0,-
Aug 7 2018,22921.6992,23268.0,22920.6992,23272.5,23272.5,-
Aug 6 2018,22998.5,23272.5,22957.0,23271.0,23271.0,-
Aug 3 2018,23013.5,23271.0,22949.6992,23247.5,23247.5,-
Aug 2 2018,22994.9004,23247.5,22957.8008,23256.5,23256.5,-
Aug 1 2018,23026.0996,23256.5,22954.5,23248.0,23248.0,-
Jul 31 2018,22863.4004,23248.0,22863.4004,23222.5,23222.5,-
Jul 30 2018,22824.6992,23222.5,22824.6992,23197.5,23197.5,-
Jul 27 2018,22970.6992,23197.5,22891.0,23145.0,23145.0,-
Jul 26 2018,22787.3008,23145.0,22787.3008,23182.5,23182.5,-
Jul 25 2018,22965.0996,23182.5,22965.0996,23216.0,23216.0,-
Jul 24 2018,22922.3008,23220.0,22922.3008,23018.0,23018.0,-
Jul 23 2018,22537.5996,23018.0,22537.5996,22555.6992,22555.6992,-
Jul 20 2018,22592.4004,23019.0,22592.4004,23017.0,23017.0,-
Jul 19 2018,22661.3008,23017.0,22661.3008,23016.1992,23016.1992,-
Jul 18 2018,22829.8008,23019.6992,22829.8008,23006.8008,23006.8008,-
Jul 17 2018,22722.0,23015.5,22722.0,23012.4004,23012.4004,-
Jul 16 2018,22602.3008,23012.4004,22602.3008,23010.0,23010.0,-
Jul 13 2018,22700.0,23016.0,22700.0,23013.0,23013.0,-
Jul 12 2018,22773.5,23013.0,22706.9004,23009.0,23009.0,-
Jul 11 2018,22649.3008,23009.0,22649.3008,23004.5,23004.5,-
Jul 10 2018,22730.1992,23004.5,22707.5996,23005.0,23005.0,-
Jul 9 2018,22607.3008,23005.0,22607.3008,22602.4004,22602.4004,-
Jul 6 2018,22684.0,23002.8008,22684.0,23006.5,23006.5,-
Jul 5 2018,22658.0,23006.5,22658.0,23004.0,23004.0,-
Jul 4 2018,22678.0,23004.0,22678.0,23011.0,23011.0,-
Jul 3 2018,22615.0,23011.0,22615.0,22919.5,22919.5,-
Jul 2 2018,22542.0,22919.5,22542.0,22923.5,22923.5,-
Jun 29 2018,22646.0,22923.5,22601.0,22906.0,22906.0,-
Jun 28 2018,22734.0,22909.5,22599.0,22901.5,22901.5,-
Jun 27 2018,22618.0,22902.5,22600.0,22886.0,22886.0,-
Jun 26 2018,22460.0,22886.0,22460.0,22865.0,22865.0,-
Jun 25 2018,22515.0,22843.5,22515.0,22840.0,22840.0,-
Jun 22 2018,22400.0,22857.5,22400.0,22842.0,22842.0,-
Jun 21 2018,22490.0,22842.0,22490.0,22832.5,22832.5,-
Jun 20 2018,22436.0,22832.5,22436.0,22818.5,22818.5,-
Jun 19 2018,22468.0,22818.5,22468.0,22801.0,22801.0,-
Jun 18 2018,22473.0,22801.0,22473.0,22781.0,22781.0,-
Jun 15 2018,22985.0,22985.0,22483.0,22778.0,22778.0,-
Jun 14 2018,22394.0,22778.0,22394.0,22777.5,22777.5,-
Jun 13 2018,22546.0,22777.5,22475.0,22778.5,22778.5,-
Jun 12 2018,22495.0,22778.5,22471.0,22780.5,22780.5,-
Jun 11 2018,22362.0,22780.5,22362.0,22366.0,22366.0,-
Jun 8 2018,22527.0,22758.0,22465.0,22767.0,22767.0,-
Jun 7 2018,22439.0,22767.0,22439.0,22773.5,22773.5,-
Jun 6 2018,22393.0,22773.5,22393.0,22794.5,22794.5,-
Jun 5 2018,22528.0,22794.5,22472.0,22532.0,22532.0,-
Jun 4 2018,22539.0,22792.0,22482.0,22533.0,22533.0,-
Jun 1 2018,22436.0,22762.0,22436.0,22771.0,22771.0,-
May 31 2018,22440.0,22771.0,22440.0,22820.0,22820.0,-
May 30 2018,22517.0,22820.0,22517.0,22802.5,22802.5,-
May 29 2018,22530.0,22802.5,22498.0,22779.5,22779.5,-
May 28 2018,22480.0,22779.5,22476.0,22746.0,22746.0,-
May 25 2018,22433.0,22746.0,22433.0,22743.0,22743.0,-
May 24 2018,22445.0,22743.0,22438.0,22739.0,22739.0,-
May 23 2018,22472.0,22739.0,22442.0,22734.5,22734.5,-
May 22 2018,22358.0,22734.5,22358.0,22736.5,22736.5,-
May 21 2018,22478.0,22736.5,22438.0,22428.0,22428.0,-
May 18 2018,22442.0,22750.5,22442.0,22740.0,22740.0,-
