date,value
2001-01-10,"14,528"
2001-01-11,"14,527"
2001-01-12,"14,530"
2001-01-15,"14,532"
2001-01-16,"14,535"
2001-01-17,"14,538"
2001-01-18,"14,541"
2001-01-19,"14,543"
2001-01-22,"14,549"
2001-01-23,"14,549"
2001-01-24,"14,549"
2001-01-25,"14,549"
2001-01-26,"14,543"
2001-01-29,"14,568"
2001-01-30,"14,545"
2001-01-31,"14,545"
2001-02-01,"14,543"
2001-02-02,"14,543"
2001-02-05,"14,547"
2001-02-06,"14,550"
2001-02-07,"14,550"
2001-02-08,"14,553"
2001-02-09,"14,553"
2001-02-12,"14,551"
2001-02-13,"14,551"
2001-02-14,"14,554"
2001-02-15,"14,558"
2001-02-16,"14,556"
2001-02-19,"14,560"
2001-02-20,"14,560"
2001-02-21,"14,563"
2001-02-22,"14,563"
2001-02-23,"14,567"
2001-02-26,"14,567"
2001-02-27,"14,567"
2001-02-28,"14,564"
2001-03-01,"14,561"
2001-03-02,"14,560"
2001-03-05,"14,560"
2001-03-06,"14,558"
2001-03-07,"14,555"
2001-03-08,"14,555"
2001-03-09,"14,555"
2001-03-12,"14,555"
2001-03-13,"14,554"
2001-03-14,"14,551"
2001-03-15,"14,551"
2001-03-16,"14,549"
2001-03-19,"14,550"
2001-03-20,"14,547"
2001-03-21,"14,547"
2001-03-22,"14,546"
2001-03-23,"14,547"
2001-03-26,"14,546"
2001-03-27,"14,546"
2001-03-28,"14,546"
2001-03-29,"14,544"
2001-03-30,"14,544"
2001-04-02,"14,544"
2001-04-03,"14,543"
2001-04-04,"14,544"
2001-04-05,"14,546"
2001-04-06,"14,546"
2001-04-09,"14,546"
2001-04-10,"14,555"
2001-04-11,"14,555"
2001-04-12,"14,555"
2001-04-13,"14,555"
2001-04-16,"14,559"
2001-04-17,"14,560"
2001-04-18,"14,557"
2001-04-19,"14,559"
2001-04-20,"14,561"
2001-04-23,"14,559"
2001-04-24,"14,564"
2001-04-25,"14,564"
2001-04-26,"14,566"
2001-04-27,"14,566"
2001-04-30,"14,566"
2001-05-01,"14,566"
2001-05-02,"14,566"
2001-05-03,"14,568"
2001-05-04,"14,570"
2001-05-07,"14,573"
2001-05-08,"14,578"
2001-05-09,"14,581"
2001-05-10,"14,586"
2001-05-11,"14,588"
2001-05-14,"14,591"
2001-05-15,"14,616"
2001-05-16,"14,598"
2001-05-17,"14,605"
2001-05-18,"14,606"
2001-05-21,"14,612"
2001-05-22,"14,615"
2001-05-23,"14,618"
2001-05-24,"14,624"
2001-05-25,"14,630"
2001-05-28,"14,634"
2001-05-29,"14,637"
2001-05-30,"14,649"
2001-05-31,"14,661"
2001-06-01,"14,675"
2001-06-04,"14,677"
2001-06-05,"14,690"
2001-06-06,"14,700"
2001-06-07,"14,713"
2001-06-08,"14,736"
2001-06-11,"14,732"
2001-06-12,"14,743"
2001-06-13,"14,755"
2001-06-14,"14,768"
2001-06-15,"14,776"
2001-06-18,"14,788"
2001-06-19,"14,797"
2001-06-20,"14,807"
2001-06-21,"14,816"
2001-06-22,"14,821"
2001-06-25,"14,828"
2001-06-26,"14,828"
2001-06-27,"14,833"
2001-06-28,"14,839"
2001-06-29,"14,846"
2001-07-02,"14,851"
2001-07-03,"14,858"
2001-07-04,"14,863"
2001-07-05,"14,860"
2001-07-06,"14,863"
2001-07-09,"14,870"
2001-07-10,"14,875"
2001-07-11,"14,883"
2001-07-12,"14,887"
2001-07-13,"14,892"
2001-07-16,"14,895"
2001-07-17,"14,898"
2001-07-18,"14,903"
2001-07-19,"14,901"
2001-07-20,"14,911"
2001-07-23,"14,916"
2001-07-24,"14,918"
2001-07-25,"14,925"
2001-07-26,"14,930"
2001-07-27,"14,935"
2001-07-30,"14,940"
2001-07-31,"14,943"
2001-08-01,"14,943"
2001-08-02,"14,968"
2001-08-03,"14,955"
2001-08-06,"14,961"
2001-08-07,"14,961"
2001-08-08,"14,968"
2001-08-09,"14,970"
2001-08-10,"15,022"
2001-08-13,"15,028"
2001-08-14,"15,028"
2001-08-15,"15,033"
2001-08-16,"15,013"
2001-08-17,"15,041"
2001-08-20,"15,041"
2001-08-21,"14,986"
2001-08-22,"15,038"
2001-08-23,"14,984"
2001-08-24,"14,984"
2001-08-27,"14,987"
2001-08-28,"14,991"
2001-08-29,"14,991"
2001-08-30,"14,993"
2001-08-31,"15,018"
2001-09-03,"14,993"
2001-09-04,"14,996"
2001-09-05,"14,997"
2001-09-06,"15,000"
2001-09-07,"15,002"
2001-09-10,"15,003"
2001-09-11,"15,002"
2001-09-12,"15,004"
2001-09-13,"15,004"
2001-09-14,"15,000"
2001-09-17,"14,998"
2001-09-18,"14,997"
2001-09-19,"14,997"
2001-09-20,"14,998"
2001-09-21,"14,994"
2001-09-24,"14,999"
2001-09-25,"14,995"
2001-09-26,"14,995"
2001-09-27,"15,001"
2001-09-28,"14,999"
2001-10-01,"15,011"
2001-10-02,"15,003"
2001-10-03,"15,010"
2001-10-04,"15,012"
2001-10-05,"15,014"
2001-10-08,"15,014"
2001-10-09,"15,014"
2001-10-10,"15,019"
2001-10-11,"15,019"
2001-10-12,"15,024"
2001-10-15,"15,024"
2001-10-16,"15,027"
2001-10-17,"15,027"
2001-10-18,"15,023"
2001-10-19,"15,027"
2001-10-22,"15,023"
2001-10-23,"15,023"
2001-10-24,"15,024"
2001-10-25,"15,024"
2001-10-26,"15,026"
2001-10-29,"15,029"
2001-10-30,"15,032"
2001-10-31,"15,029"
2001-11-01,"15,031"
2001-11-02,"15,034"
2001-11-05,"15,036"
2001-11-06,"15,037"
2001-11-07,"15,040"
2001-11-08,"15,042"
2001-11-09,"15,045"
2001-11-12,"15,050"
2001-11-13,"15,050"
2001-11-14,"15,055"
2001-11-15,"15,055"
2001-11-16,"15,053"
2001-11-19,"15,051"
2001-11-20,"15,056"
2001-11-21,"15,056"
2001-11-22,"15,054"
2001-11-23,"15,057"
2001-11-26,"15,058"
2001-11-27,"15,063"
2001-11-28,"15,060"
2001-11-29,"15,060"
2001-11-30,"15,063"
2001-12-03,"15,067"
2001-12-04,"15,067"
2001-12-05,"15,068"
2001-12-06,"15,066"
2001-12-07,"15,066"
2001-12-10,"15,067"
2001-12-11,"15,063"
2001-12-12,"15,063"
2001-12-13,"15,061"
2001-12-14,"15,061"
2001-12-17,"15,064"
2001-12-18,"15,066"
2001-12-19,"15,066"
2001-12-20,"15,066"
2001-12-21,"15,071"
2001-12-24,"15,073"
2001-12-26,"15,074"
2001-12-27,"15,078"
2001-12-28,"15,081"
2001-12-31,"15,083"
2002-01-02,"15,084"
2002-01-03,"15,085"
2002-01-04,"15,088"
2002-01-07,"15,088"
2002-01-08,"15,093"
2002-01-09,"15,070"
2002-01-10,"15,098"
2002-01-11,"15,098"
2002-01-14,"15,101"
2002-01-15,"15,112"
2002-01-16,"15,104"
2002-01-17,"15,106"
2002-01-18,"15,116"
2002-01-22,"15,111"
2002-01-23,"15,108"
2002-01-24,"15,113"
2002-01-25,"15,118"
2002-01-28,"15,118"
2002-01-29,"15,118"
2002-01-30,"15,123"
2002-01-31,"15,124"
2002-02-01,"15,124"
2002-02-04,"15,129"
2002-02-05,"15,130"
2002-02-06,"15,124"
2002-02-07,"15,126"
2002-02-08,"15,125"
2002-02-11,"15,127"
2002-02-12,"15,127"
2002-02-13,"15,127"
2002-02-14,"15,127"
2002-02-15,"15,127"
2002-02-18,"15,125"
2002-02-19,"15,125"
2002-02-20,"15,130"
2002-02-21,"15,134"
2002-02-22,"15,132"
2002-02-25,"15,132"
2002-02-26,"15,130"
2002-02-27,"15,135"
2002-02-28,"15,138"
2002-03-01,"15,138"
2002-03-04,"15,140"
2002-03-05,"15,147"
2002-03-06,"15,149"
2002-03-07,"15,151"
2002-03-08,"15,149"
2002-03-11,"15,148"
2002-03-12,"15,154"
2002-03-13,"15,156"
2002-03-14,"15,158"
2002-03-15,"15,158"
2002-03-18,"15,157"
2002-03-19,"15,161"
2002-03-20,"15,164"
2002-03-21,"15,175"
2002-03-22,"15,170"
2002-03-25,"15,180"
2002-03-26,"15,184"
2002-03-27,"15,185"
2002-03-28,"15,190"
2002-03-29,"15,186"
2002-04-01,"15,190"
2002-04-02,"15,200"
2002-04-03,"15,202"
2002-04-04,"15,204"
2002-04-05,"15,206"
2002-04-08,"15,212"
2002-04-09,"15,208"
2002-04-10,"15,215"
2002-04-11,"15,214"
2002-04-12,"15,217"
2002-04-15,"15,220"
2002-04-16,"15,217"
2002-04-17,"15,220"
2002-04-18,"15,220"
2002-04-19,"15,220"
2002-04-22,"15,220"
2002-04-23,"15,221"
2002-04-24,"15,222"
2002-04-25,"15,221"
2002-04-26,"15,223"
2002-04-29,"15,215"
2002-04-30,"15,221"
2002-05-02,"15,218"
2002-05-03,"15,224"
2002-05-06,"15,228"
2002-05-07,"15,233"
2002-05-08,"15,233"
2002-05-09,"15,235"
2002-05-10,"15,241"
2002-05-13,"15,241"
2002-05-14,"15,246"
2002-05-15,"15,243"
2002-05-16,"15,247"
2002-05-17,"15,249"
2002-05-20,"15,248"
2002-05-21,"15,248"
2002-05-22,"15,253"
2002-05-23,"15,251"
2002-05-24,"15,247"
2002-05-27,"15,247"
2002-05-28,"15,247"
2002-05-29,"15,250"
2002-05-30,"15,250"
2002-05-31,"15,247"
2002-06-03,"15,255"
2002-06-04,"15,259"
2002-06-05,"15,257"
2002-06-06,"15,261"
2002-06-07,"15,261"
2002-06-10,"15,256"
2002-06-11,"15,259"
2002-06-12,"15,260"
2002-06-13,"15,263"
2002-06-14,"15,263"
2002-06-17,"15,266"
2002-06-18,"15,271"
2002-06-19,"15,268"
2002-06-20,"15,269"
2002-06-21,"15,268"
2002-06-24,"15,268"
2002-06-25,"15,268"
2002-06-26,"15,273"
2002-06-27,"15,273"
2002-06-28,"15,273"
2002-07-01,"15,298"
2002-07-02,"15,297"
2002-07-03,"15,298"
2002-07-04,"15,295"
2002-07-05,"15,292"
2002-07-08,"15,296"
2002-07-09,"15,292"
2002-07-10,"15,292"
2002-07-11,"15,292"
2002-07-12,"15,297"
2002-07-15,"15,296"
2002-07-16,"15,295"
2002-07-17,"15,299"
2002-07-18,"15,298"
2002-07-19,"15,304"
2002-07-22,"15,309"
2002-07-23,"15,310"
2002-07-24,"15,308"
2002-07-25,"15,313"
2002-07-26,"15,313"
2002-07-29,"15,318"
2002-07-30,"15,318"
2002-07-31,"15,320"
2002-08-01,"15,324"
2002-08-02,"15,323"
2002-08-05,"15,322"
2002-08-06,"15,322"
2002-08-07,"15,328"
2002-08-08,"15,329"
2002-08-09,"15,329"
2002-08-12,"15,327"
2002-08-13,"15,323"
2002-08-14,"15,323"
2002-08-15,"15,323"
2002-08-16,"15,323"
2002-08-19,"15,325"
2002-08-20,"15,325"
2002-08-21,"15,327"
2002-08-22,"15,325"
2002-08-23,"15,334"
2002-08-26,"15,335"
2002-08-27,"15,335"
2002-08-28,"15,332"
2002-08-29,"15,330"
2002-08-30,"15,330"
2002-09-03,"15,332"
2002-09-04,"15,328"
2002-09-05,"15,326"
2002-09-06,"15,327"
2002-09-09,"15,331"
2002-09-10,"15,331"
2002-09-11,"15,334"
2002-09-12,"15,333"
2002-09-13,"15,334"
2002-09-16,"15,339"
2002-09-17,"15,330"
2002-09-18,"15,342"
2002-09-19,"15,342"
2002-09-20,"15,341"
2002-09-23,"15,339"
2002-09-24,"15,343"
2002-09-25,"15,344"
2002-09-26,"15,342"
2002-09-27,"15,342"
2002-09-30,"15,344"
2002-10-01,"15,345"
2002-10-02,"15,341"
2002-10-03,"15,347"
2002-10-04,"15,345"
2002-10-07,"15,349"
2002-10-08,"15,350"
2002-10-09,"15,350"
2002-10-10,"15,354"
2002-10-11,"15,353"
2002-10-15,"15,356"
2002-10-16,"15,356"
2002-10-17,"15,353"
2002-10-18,"15,354"
2002-10-21,"15,359"
2002-10-22,"15,358"
2002-10-23,"15,360"
2002-10-24,"15,358"
2002-10-25,"15,364"
2002-10-28,"15,363"
2002-10-29,"15,365"
2002-10-30,"15,365"
2002-10-31,"15,362"
2002-11-01,"15,362"
2002-11-04,"15,364"
2002-11-05,"15,370"
2002-11-06,"15,368"
2002-11-07,"15,371"
2002-11-08,"15,368"
2002-11-11,"15,366"
2002-11-12,"15,367"
2002-11-13,"15,370"
2002-11-14,"15,374"
2002-11-15,"15,373"
2002-11-18,"15,377"
2002-11-19,"15,377"
2002-11-20,"15,376"
2002-11-21,"15,379"
2002-11-22,"15,380"
2002-11-25,"15,381"
2002-11-26,"15,385"
2002-11-27,"15,383"
2002-11-28,"15,377"
2002-11-29,"15,384"
2002-12-02,"15,388"
2002-12-03,"15,393"
2002-12-04,"15,393"
2002-12-05,"15,389"
2002-12-06,"15,393"
2002-12-09,"15,392"
2002-12-10,"15,388"
2002-12-11,"15,394"
2002-12-12,"15,395"
2002-12-13,"15,394"
2002-12-16,"15,394"
2002-12-17,"15,391"
2002-12-18,"15,393"
2002-12-19,"15,398"
2002-12-20,"15,398"
2002-12-23,"15,398"
2002-12-24,"15,393"
2002-12-26,"15,399"
2002-12-27,"15,396"
2002-12-30,"15,401"
2003-01-02,"15,401"
2003-01-03,"15,403"
2003-01-06,"15,409"
2003-01-07,"15,403"
2003-01-08,"15,404"
2003-01-09,"15,409"
2003-01-10,"15,409"
2003-01-13,"15,414"
2003-01-14,"15,414"
2003-01-15,"15,414"
2003-01-16,"15,424"
2003-01-17,"15,425"
2003-01-20,"15,418"
2003-01-21,"15,420"
2003-01-22,"15,429"
2003-01-23,"15,425"
2003-01-24,"15,423"
2003-01-27,"15,421"
2003-01-28,"15,429"
2003-01-29,"15,428"
2003-01-30,"15,431"
2003-02-03,"15,431"
2003-02-04,"15,431"
2003-02-05,"15,431"
2003-02-06,"15,432"
2003-02-07,"15,433"
2003-02-10,"15,432"
2003-02-11,"15,432"
2003-02-12,"15,436"
2003-02-13,"15,436"
2003-02-14,"15,438"
2003-02-17,"15,434"
2003-02-18,"15,434"
2003-02-19,"15,432"
2003-02-20,"15,428"
2003-02-21,"15,430"
2003-02-25,"15,429"
2003-02-26,"15,430"
2003-02-27,"15,426"
2003-02-28,"15,430"
2003-03-03,"15,429"
2003-03-04,"15,433"
2003-03-05,"15,430"
2003-03-06,"15,432"
2003-03-07,"15,432"
2003-03-10,"15,434"
2003-03-11,"15,436"
2003-03-12,"15,432"
2003-03-13,"15,433"
2003-03-14,"15,440"
2003-03-17,"15,442"
2003-03-18,"15,439"
2003-03-19,"15,446"
2003-03-20,"15,449"
2003-03-21,"15,451"
2003-03-24,"15,451"
2003-03-25,"15,452"
2003-03-26,"15,451"
2003-03-27,"15,457"
2003-03-28,"15,450"
2003-03-31,"15,454"
2003-04-01,"15,452"
2003-04-03,"15,456"
2003-04-04,"15,455"
2003-04-07,"15,457"
2003-04-09,"15,423"
2003-04-10,"15,423"
2003-04-11,"15,423"
2003-04-14,"15,423"
2003-04-15,"15,463"
2003-04-16,"15,463"
2003-04-17,"15,461"
2003-04-21,"15,463"
2003-04-22,"15,464"
2003-04-23,"15,467"
2003-04-24,"15,469"
2003-04-25,"15,466"
2003-04-28,"15,468"
2003-04-29,"15,464"
2003-04-30,"15,463"
2003-05-01,"15,464"
2003-05-02,"15,465"
2003-05-05,"15,468"
2003-05-06,"15,469"
2003-05-07,"15,466"
2003-05-08,"15,465"
2003-05-09,"15,465"
2003-05-12,"15,465"
2003-05-13,"15,463"
2003-05-14,"15,464"
2003-05-15,"15,465"
2003-05-16,"15,466"
2003-05-19,"15,467"
2003-05-20,"15,466"
2003-05-21,"15,466"
2003-05-22,"15,467"
2003-05-23,"15,467"
2003-05-26,"15,468"
2003-05-27,"15,468"
2003-05-28,"15,467"
2003-05-29,"15,468"
2003-05-30,"15,471"
2003-06-02,"15,473"
2003-06-03,"15,475"
2003-06-04,"15,475"
2003-06-05,"15,475"
2003-06-06,"15,478"
2003-06-09,"15,479"
2003-06-10,"15,481"
2003-06-11,"15,484"
2003-06-12,"15,485"
2003-06-13,"15,485"
2003-06-16,"15,485"
2003-06-17,"15,485"
2003-06-18,"15,483"
2003-06-19,"15,489"
2003-06-20,"15,489"
2003-06-23,"15,489"
2003-06-24,"15,494"
2003-06-25,"15,493"
2003-06-26,"15,493"
2003-06-27,"15,494"
2003-06-30,"15,496"
2003-07-01,"15,498"
2003-07-02,"15,498"
2003-07-03,"15,498"
2003-07-04,"15,503"
2003-07-07,"15,501"
2003-07-08,"15,502"
2003-07-09,"15,507"
2003-07-10,"15,507"
2003-07-11,"15,504"
2003-07-14,"15,505"
2003-07-15,"15,509"
2003-07-16,"15,510"
2003-07-17,"15,515"
2003-07-18,"15,513"
2003-07-21,"15,517"
2003-07-22,"15,514"
2003-07-23,"15,515"
2003-07-24,"15,515"
2003-07-25,"15,509"
2003-07-28,"15,515"
2003-07-29,"15,515"
2003-07-30,"15,511"
2003-07-31,"15,514"
2003-08-01,"15,520"
2003-08-04,"15,520"
2003-08-05,"15,515"
2003-08-06,"15,518"
2003-08-07,"15,515"
2003-08-08,"15,517"
2003-08-11,"15,518"
2003-08-12,"15,518"
2003-08-13,"15,516"
2003-08-14,"15,519"
2003-08-15,"15,517"
2003-08-18,"15,517"
2003-08-19,"15,518"
2003-08-20,"15,521"
2003-08-21,"15,514"
2003-08-22,"15,507"
2003-08-25,"15,512"
2003-08-26,"15,511"
2003-08-27,"15,520"
2003-08-28,"15,524"
2003-08-29,"15,520"
2003-09-01,"15,518"
2003-09-02,"15,518"
2003-09-03,"15,517"
2003-09-04,"15,524"
2003-09-05,"15,524"
2003-09-08,"15,519"
2003-09-09,"15,522"
2003-09-10,"15,530"
2003-09-11,"15,530"
2003-09-12,"15,526"
2003-09-15,"15,533"
2003-09-16,"15,541"
2003-09-17,"15,547"
2003-09-18,"15,557"
2003-09-19,"15,550"
2003-09-22,"15,550"
2003-09-23,"15,537"
2003-09-24,"15,533"
2003-09-25,"15,546"
2003-09-26,"15,551"
2003-09-29,"15,545"
2003-09-30,"15,554"
2003-10-01,"15,552"
2003-10-02,"15,562"
2003-10-03,"15,557"
2003-10-06,"15,569"
2003-10-07,"15,572"
2003-10-08,"15,567"
2003-10-09,"15,567"
2003-10-10,"15,560"
2003-10-13,"15,564"
2003-10-14,"15,579"
2003-10-15,"15,567"
2003-10-16,"15,554"
2003-10-17,"15,542"
2003-10-20,"15,539"
2003-10-21,"15,530"
2003-10-22,"15,551"
2003-10-23,"15,570"
2003-10-24,"15,584"
2003-10-27,"15,584"
2003-10-28,"15,606"
2003-10-29,"15,629"
2003-10-30,"15,615"
2003-10-31,"15,642"
2003-11-03,"15,642"
2003-11-04,"15,647"
2003-11-05,"15,658"
2003-11-06,"15,634"
2003-11-07,"15,632"
2003-11-10,"15,654"
2003-11-11,"15,646"
2003-11-12,"15,636"
2003-11-13,"15,619"
2003-11-14,"15,641"
2003-11-17,"15,649"
2003-11-18,"15,643"
2003-11-19,"15,639"
2003-11-20,"15,648"
2003-11-21,"15,644"
2003-11-24,"15,636"
2003-11-25,"15,627"
2003-11-26,"15,622"
2003-11-27,"15,629"
2003-11-28,"15,626"
2003-12-01,"15,627"
2003-12-02,"15,616"
2003-12-03,"15,623"
2003-12-04,"15,617"
2003-12-05,"15,612"
2003-12-08,"15,612"
2003-12-09,"15,615"
2003-12-10,"15,625"
2003-12-11,"15,630"
2003-12-12,"15,637"
2003-12-15,"15,643"
2003-12-16,"15,653"
2003-12-17,"15,656"
2003-12-18,"15,657"
2003-12-19,"15,664"
2003-12-22,"15,662"
2003-12-23,"15,659"
2003-12-24,"15,669"
2003-12-26,"15,658"
2003-12-29,"15,653"
2003-12-30,"15,649"
2003-12-31,"15,642"
2004-01-02,"15,644"
2004-01-05,"15,648"
2004-01-06,"15,659"
2004-01-07,"15,657"
2004-01-08,"15,662"
2004-01-09,"15,663"
2004-01-12,"15,655"
2004-01-13,"15,661"
2004-01-14,"15,665"
2004-01-15,"15,667"
2004-01-16,"15,668"
2004-01-19,"15,666"
2004-01-20,"15,669"
2004-01-21,"15,669"
2004-01-22,"15,669"
2004-01-23,"15,669"
2004-01-26,"15,671"
2004-01-27,"15,688"
2004-01-28,"15,692"
2004-01-29,"15,698"
2004-01-30,"15,695"
2004-02-02,"15,706"
2004-02-03,"15,720"
2004-02-04,"15,731"
2004-02-05,"15,725"
2004-02-06,"15,714"
2004-02-09,"15,729"
2004-02-10,"15,710"
2004-02-11,"15,697"
2004-02-12,"15,694"
2004-02-13,"15,718"
2004-02-16,"15,724"
2004-02-17,"15,733"
2004-02-18,"15,727"
2004-02-19,"15,726"
2004-02-20,"15,738"
2004-02-23,"15,744"
2004-02-24,"15,757"
2004-02-25,"15,750"
2004-02-26,"15,741"
2004-02-27,"15,757"
2004-03-01,"15,762"
2004-03-02,"15,756"
2004-03-03,"15,768"
2004-03-04,"15,771"
2004-03-05,"15,781"
2004-03-08,"15,769"
2004-03-09,"15,764"
2004-03-10,"15,759"
2004-03-11,"15,760"
2004-03-12,"15,769"
2004-03-15,"15,766"
2004-03-16,"15,746"
2004-03-17,"15,734"
2004-03-18,"15,730"
2004-03-19,"15,739"
2004-03-22,"15,742"
2004-03-23,"15,745"
2004-03-24,"15,749"
2004-03-25,"15,747"
2004-03-26,"15,752"
2004-03-29,"15,743"
2004-03-30,"15,733"
2004-03-31,"15,723"
2004-04-01,"15,734"
2004-04-02,"15,739"
2004-04-05,"15,733"
2004-04-06,"15,731"
2004-04-07,"15,734"
2004-04-08,"15,732"
2004-04-09,"15,731"
2004-04-12,"15,732"
2004-04-13,"15,729"
2004-04-14,"15,725"
2004-04-15,"15,728"
2004-04-16,"15,723"
2004-04-19,"15,720"
2004-04-20,"15,715"
2004-04-21,"15,717"
2004-04-22,"15,720"
2004-04-23,"15,724"
2004-04-26,"15,727"
2004-04-27,"15,722"
2004-04-28,"15,715"
2004-04-29,"15,720"
2004-04-30,"15,720"
2004-05-03,"15,718"
2004-05-04,"15,724"
2004-05-05,"15,728"
2004-05-06,"15,723"
2004-05-07,"15,730"
2004-05-10,"15,737"
2004-05-11,"15,739"
2004-05-12,"15,734"
2004-05-13,"15,740"
2004-05-14,"15,738"
2004-05-17,"15,746"
2004-05-18,"15,752"
2004-05-19,"15,755"
2004-05-20,"15,762"
2004-05-21,"15,770"
2004-05-24,"15,764"
2004-05-25,"15,758"
2004-05-26,"15,751"
2004-05-27,"15,753"
2004-05-28,"15,744"
2004-05-31,"15,743"
2004-06-01,"15,749"
2004-06-02,"15,741"
2004-06-03,"15,735"
2004-06-04,"15,740"
2004-06-07,"15,744"
2004-06-08,"15,739"
2004-06-09,"15,734"
2004-06-10,"15,727"
2004-06-11,"15,729"
2004-06-14,"15,721"
2004-06-15,"15,715"
2004-06-16,"15,719"
2004-06-17,"15,713"
2004-06-18,"15,722"
2004-06-21,"15,729"
2004-06-22,"15,738"
2004-06-23,"15,728"
2004-06-24,"15,731"
2004-06-25,"15,735"
2004-06-28,"15,737"
2004-06-29,"15,731"
2004-06-30,"15,722"
2004-07-01,"15,728"
2004-07-02,"15,734"
2004-07-05,"15,734"
2004-07-06,"15,738"
2004-07-07,"15,732"
2004-07-08,"15,726"
2004-07-09,"15,721"
2004-07-12,"15,716"
2004-07-13,"15,723"
2004-07-14,"15,728"
2004-07-15,"15,733"
2004-07-16,"15,729"
2004-07-19,"15,736"
2004-07-20,"15,739"
2004-07-21,"15,744"
2004-07-22,"15,731"
2004-07-23,"15,737"
2004-07-26,"15,744"
2004-07-27,"15,743"
2004-07-28,"15,732"
2004-07-29,"15,735"
2004-07-30,"15,748"
2004-08-02,"15,743"
2004-08-03,"15,752"
2004-08-04,"15,761"
2004-08-05,"15,769"
2004-08-06,"15,765"
2004-08-09,"15,762"
2004-08-10,"15,754"
2004-08-11,"15,752"
2004-08-12,"15,746"
2004-08-13,"15,750"
2004-08-16,"15,755"
2004-08-17,"15,760"
2004-08-18,"15,759"
2004-08-19,"15,753"
2004-08-20,"15,761"
2004-08-23,"15,766"
2004-08-24,"15,771"
2004-08-25,"15,780"
2004-08-26,"15,775"
2004-08-27,"15,771"
2004-08-30,"15,767"
2004-08-31,"15,760"
2004-09-01,"15,768"
2004-09-02,"15,768"
2004-09-03,"15,772"
2004-09-06,"15,775"
2004-09-07,"15,774"
2004-09-08,"15,766"
2004-09-09,"15,758"
2004-09-10,"15,752"
2004-09-13,"15,757"
2004-09-14,"15,749"
2004-09-15,"15,745"
2004-09-16,"15,745"
2004-09-17,"15,741"
2004-09-20,"15,750"
2004-09-21,"15,751"
2004-09-22,"15,745"
2004-09-23,"15,745"
2004-09-24,"15,755"
2004-09-27,"15,750"
2004-09-28,"15,760"
2004-09-29,"15,745"
2004-09-30,"15,755"
2004-10-01,"15,754"
2004-10-04,"15,758"
2004-10-05,"15,758"
2004-10-06,"15,758"
2004-10-07,"15,756"
2004-10-08,"15,760"
2004-10-11,"15,760"
2004-10-12,"15,766"
2004-10-13,"15,748"
2004-10-14,"15,760"
2004-10-15,"15,762"
2004-10-18,"15,758"
2004-10-19,"15,745"
2004-10-20,"15,745"
2004-10-21,"15,745"
2004-10-22,"15,745"
2004-10-25,"15,748"
2004-10-26,"15,760"
2004-10-27,"15,758"
2004-10-28,"15,745"
2004-10-29,"15,745"
2004-11-01,"15,755"
2004-11-02,"15,743"
2004-11-03,"15,746"
2004-11-04,"15,745"
2004-11-05,"15,748"
2004-11-08,"15,736"
2004-11-09,"15,735"
2004-11-10,"15,750"
2004-11-11,"15,748"
2004-11-12,"15,755"
2004-11-15,"15,755"
2004-11-16,"15,760"
2004-11-17,"15,759"
2004-11-18,"15,763"
2004-11-19,"15,758"
2004-11-22,"15,765"
2004-11-23,"15,775"
2004-11-24,"15,778"
2004-11-25,"15,778"
2004-11-26,"15,785"
2004-11-29,"15,785"
2004-11-30,"15,773"
2004-12-01,"15,772"
2004-12-02,"15,781"
2004-12-03,"15,785"
2004-12-06,"15,780"
2004-12-07,"15,775"
2004-12-08,"15,778"
2004-12-09,"15,765"
2004-12-10,"15,776"
2004-12-13,"15,771"
2004-12-14,"15,768"
2004-12-15,"15,770"
2004-12-16,"15,777"
2004-12-17,"15,768"
2004-12-20,"15,770"
2004-12-21,"15,783"
2004-12-22,"15,773"
2004-12-23,"15,776"
2004-12-24,"15,776"
2004-12-27,"15,780"
2004-12-28,"15,783"
2004-12-29,"15,785"
2004-12-30,"15,785"
2004-12-31,"15,773"
2005-01-03,"15,773"
2005-01-04,"15,775"
2005-01-05,"15,788"
2005-01-06,"15,788"
2005-01-07,"15,791"
2005-01-10,"15,777"
2005-01-11,"15,773"
2005-01-12,"15,769"
2005-01-13,"15,773"
2005-01-14,"15,773"
2005-01-17,"15,783"
2005-01-18,"15,785"
2005-01-19,"15,788"
2005-01-20,"15,786"
2005-01-21,"15,790"
2005-01-24,"15,790"
2005-01-25,"15,785"
2005-01-26,"15,785"
2005-01-27,"15,793"
2005-01-28,"15,790"
2005-01-31,"15,785"
2005-02-01,"15,803"
2005-02-02,"15,798"
2005-02-03,"15,791"
2005-02-04,"15,800"
2005-02-07,"15,791"
2005-02-08,"15,795"
2005-02-09,"15,800"
2005-02-10,"15,805"
2005-02-11,"15,805"
2005-02-14,"15,803"
2005-02-15,"15,788"
2005-02-16,"15,800"
2005-02-17,"15,788"
2005-02-18,"15,793"
2005-02-21,"15,793"
2005-02-22,"15,798"
2005-02-23,"15,798"
2005-02-24,"15,803"
2005-02-25,"15,793"
2005-02-28,"15,803"
2005-03-01,"15,808"
2005-03-02,"15,801"
2005-03-03,"15,813"
2005-03-04,"15,805"
2005-03-07,"15,810"
2005-03-08,"15,808"
2005-03-09,"15,815"
2005-03-10,"15,805"
2005-03-11,"15,798"
2005-03-14,"15,796"
2005-03-15,"15,800"
2005-03-16,"15,803"
2005-03-17,"15,801"
